date,epoch,ctr_AUC,atr_AUC,cvr_AUC,ctr_loss,atr_loss,cvr_loss,ctr_impact_atr,ctr_impact_cvr,atr_impact_cvr,ctr_weight,atr_weight,cvr_weight
2023-04-17 14:51:21,0,0.7644151736579405,0.6836340452870577,0.697166878199581,0.07233926153457865,0.10022095751496385,0.087538512806265,0.00819894764572382,0.0049729133024811745,0.0071840472519397736,0.3332563638687134,0.34311404824256897,0.32362958788871765
2023-04-17 14:51:21,1,0.808001435316113,0.6991445133499063,0.7027164761681067,0.0029988954305595616,0.01964695077586916,0.06697320600171117,0.008856572210788727,0.0053717829287052155,0.03083435632288456,0.33974573016166687,0.32210540771484375,0.3381488621234894
2023-04-17 14:51:21,2,0.8475475025264674,0.7039088755283941,0.7037069591937559,0.002600340847154213,0.01946216336150723,0.06682075707788289,0.0002326502581126988,0.00014110951451584697,0.013848603703081608,0.3489210307598114,0.3270162343978882,0.3240627348423004
2023-04-17 14:51:21,3,0.8540955261361438,0.707051354621464,0.7055864081546477,0.002565096982052353,0.01941488182016066,0.06673882774941335,0.00023159685952123255,0.0001404705981258303,0.010869724676012993,0.33138978481292725,0.3332120478153229,0.3353981375694275
2023-04-17 14:51:21,4,0.8668070104870894,0.7085853937141954,0.7071595272817724,0.0025472898695107294,0.019392779778425896,0.06671020980915185,0.00822994764894247,0.004991715773940086,0.013431753031909466,0.3173249363899231,0.34476983547210693,0.33790522813796997
2023-04-17 15:17:17,test_AUC,0.8668070104870894,0.7085853937141954,0.7071595272817724
